cbp_id,cbp_provider_id,cbp_provider_name,cbp_name,cbp_type,batch_id,batch_name,batch_start_date,batch_end_date,cbp_duration,cbp_rating,last_published_on,cbp_retired_on,cbp_status,resource_count,total_certificates_issued,cbp_substatus,data_last_generated_on
do_113672705889927168189,01341081529829785612,Ministry of Rural Development,New Technology Initiatives in Rural Roads and Use of Marginal Material,Course,"","","","",05:20:00,4.666666666666667,2023-02-28,"",Retired,11,22,SentToPublish,2024-02-28 02:03:31 AM
do_113702445662257152167,0136045931518525447690,Indian Council of Forestry Research and Education,WOOD PRESERVATION,Course,"","","","",01:04:53,4.578947368421052,2023-01-02,"",Live,3,272,SentToPublish,2024-02-28 02:03:31 AM
do_113729300986486784152,0135346646711500804337,Bharat Sanchar Nigam Limited(BSNL),Trail BSNL karmyogi,Course,"","","","",00:30:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113759210651721728113,01365658380813107233,Defence Headquarters Training Institute (DHTI),Conducting Meeting,Course,"","","","",00:05:47,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113837561523576832179,013662683951005696787,"National Telecommunications Institute for Policy Research, Innovation and Training (NTIPRIT)",Network Security Basics-Introduction to Networking and Security Threat,Course,"","","","",00:50:00,4.606060606060606,2023-07-19,"",Live,2,488,SentToPublish,2024-02-28 02:03:31 AM
do_1138416487704576001135,01383741351804928017894,Harappa Education,Speaking Effectively,Course,"","","","",05:14:44,4.592105263157895,2023-10-13,"",Live,42,544,SentToPublish,2024-02-28 02:03:31 AM
do_11384596265539993616,0133809553768366080,CBP Karmayogi,crs for file upload 1200,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113850893270474752110,0134801498081607683527,National Academy of Direct Taxes NADT,राजभाषा - टिप्पण एवं आलेखन,Course,"","","","",05:53:00,"","","",Review,0,"",InReview,2024-02-28 02:03:31 AM
do_113851756140904448126,013594775897538560248,Department of Posts,Vision and Mission of India Post,Course,"","","","",00:21:16,4.486301369863014,2023-08-01,"",Live,3,2625,SentToPublish,2024-02-28 02:03:31 AM
do_1138623434276864001134.img,013594775897538560248,Department of Posts,Dak Ghar Niryat Kendra for Officers- English,Course,"","","","",00:27:58,"",2023-08-16,"",Draft,13,"",SentToPublish,2024-02-28 02:03:31 AM
do_1138680033887354881183,01341136245758361636,Department of Personnel and Training DoPT,PM GatiShakti,Course,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1138906712218828801210,0133809553768366080,CBP Karmayogi,Program,Program,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113916142343946240117,0133872821604761600,Institute of Secretariat Training and Management,National Infrastructure Pipeline - An Overview,Course,"","","","",01:45:00,"","","",Review,0,"",Reviewed,2024-02-28 02:03:31 AM
do_113971453334880256130,01358551122316492877,National Disaster Response Force (NDRF),Biological Emergencies-Disaster Response Training,Course,"","","","",00:45:00,"","","",Review,0,"",Reviewed,2024-02-28 02:03:31 AM
do_1134008977121935361222,0133782666818437120,iGoT,Constitutional Provisions at Workplace,Course,"","","","",00:59:00,"","",2021-11-02,Retired,0,"","",2024-02-28 02:03:31 AM
do_113432785334083584145,0133872821604761600,Institute of Secretariat Training and Management,Marketing,Course,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113434716222636032142,0133809553768366080,CBP Karmayogi,Course MCA_1,Course,"","","","",01:00:00,"",2022-03-25,2022-03-25,Retired,1,0,Reviewed,2024-02-28 02:03:31 AM
do_113469515343560704148,01341289657531596898,Ministry of Agriculture and Farmers Welfare,PM KISAN Self Registration,Course,"","","","",00:00:00,"","",2022-02-15,Retired,0,"","",2024-02-28 02:03:31 AM
do_113475171819298816155,013417348380262400189,NACIN National Academy of Customs Indirect Taxes and Narcotics,Course on Overview of GST,Course,"","","","",11:22:36,"","","",Draft,0,"",InReview,2024-02-28 02:03:31 AM
do_1134759071286149121108,01341136245758361636,Department of Personnel and Training DoPT,COMMIT (Comprehensive Online Modified Modules for Induction Training),Course,"","","","",20:05:00,"","",2022-02-16,Retired,0,"","",2024-02-28 02:03:31 AM
do_113521785451413504162,0134568228588257282,Ministry of Railways,Indian Railways  - Returned Stores (Hindi),Course,"","","","",00:55:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_11355361970080972813,0133809553768366080,CBP Karmayogi,Course 060622,Course,"","","","",01:00:00,"","",2022-07-21,Retired,0,"","",2024-02-28 02:03:31 AM
do_113560775291715584160,0133809553768366080,CBP Karmayogi,ASO Training Program,Program,"","","","",00:00:00,"","",2022-07-21,Retired,0,"","",2024-02-28 02:03:31 AM
do_113692396314583040171,0135997900135055367644,Defence Accounts Department (DAD),Internal Audit in Defence,Course,"","","","",01:11:02,4.644444444444445,2022-12-19,"",Live,13,163,SentToPublish,2024-02-28 02:03:31 AM
do_1137051989727723521125,013596952457666560294,Food Corporation of India (FCI),An Introduction to Rajbhasha Hindi,Course,"","","","",00:21:20,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1137398815398379521173,0135997900135055367644,Defence Accounts Department (DAD),International Commercial Terms (INCOTERMS),Course,"","","","",00:28:01,4.349462365591398,2023-09-12,"",Live,5,624,SentToPublish,2024-02-28 02:03:31 AM
do_113759763563610112121,0135346646711500804337,Bharat Sanchar Nigam Limited(BSNL),FTTH and Air Fiber,Course,"","","","",00:49:18,4.688311688311688,2023-03-25,"",Retired,3,1964,SentToPublish,2024-02-28 02:03:31 AM
do_11378170928582656019,013586329688137728133,Indian Institute of Forest Management (IIFM) Bhopal Madhya Pradesh,eLearning centre,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113817537988485120149,013594775897538560248,Department of Posts,Bima DEeP - Dakshata - 1,Course,"","","","",03:27:46,4.435049019607843,2023-06-14,"",Live,37,9466,SentToPublish,2024-02-28 02:03:31 AM
do_1138178284156436481106,013594775897538560248,Department of Posts,AWARENESS ON SAVINGS BANK AND SAVINGS CERTIFICATES,Course,"","","","",02:51:40,4.4880073800738005,2023-06-14,"",Live,30,32172,InReview,2024-02-28 02:03:31 AM
do_1138219750777323521357,0135042365743759366378,Department of Social Justice and Empowerment,Basic Course on Transgender Issues,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113848951197564928116,0134801498081607683527,National Academy of Direct Taxes NADT,....................,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113857340595691520171,0133783095823810560,Karmayogi Bharat,MSDE Test File,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_1138665713258250241161,01341136245758361636,Department of Personnel and Training DoPT,AAAAAAAAAAAAAAAAAAAAAAAAAAA,Course,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1138673197283573761154,0138467558964920325154,Harish Chandra Mathur Rajasthan Institute of Public Administration (HCMRIPA),TDP Calendar HCM-RIPA,Course,"","","","",00:10:00,"","","",Draft,0,"",InReview,2024-02-28 02:03:31 AM
do_113882822584844288119,01341211756679987273,Indian Institute of Public Administration,Productivity Competency Framework,Course,"","","","",01:41:05,"","","",Draft,0,"",InReview,2024-02-28 02:03:31 AM
do_1138906355680378881201,0133872821604761600,Institute of Secretariat Training and Management,Training Programme for Superintendents of NAI (Week 1),Program,"","","","",06:59:53,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1138934410737827841284,0133809553768366080,CBP Karmayogi,Advanced AI course,Course,"","","","",00:02:31,"",2023-09-29,"",Retired,2,"",SentToPublish,2024-02-28 02:03:31 AM
do_1138935193254133761303,0135346646711500804337,Bharat Sanchar Nigam Limited(BSNL),4G and 5G Mobile Communication and QoS/QoE,Course,"","","","",01:31:58,4.701923076923077,2023-12-24,"",Live,10,904,SentToPublish,2024-02-28 02:03:31 AM
do_113956442844766208142,0133783095823810560,Karmayogi Bharat,Testtesttes,Curated Program,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113408671864709120131,0134086213264506888,World Bank,Introduction to Gender and Disaster Risk Management,Course,"","","","",00:45:00,"","",2022-02-24,Retired,0,"","",2024-02-28 02:03:31 AM
do_1134674919305707521256,0133872821604761600,Institute of Secretariat Training and Management,Government Accommodations,Course,"","","","",00:00:00,"","",2022-06-07,Retired,0,"","",2024-02-28 02:03:31 AM
do_11347008288063488018,0133782666818437120,iGoT,How to develop content for iGOT Karmayogi platform,Course,"","","","",02:46:40,"","",2022-02-08,Retired,0,"","",2024-02-28 02:03:31 AM
do_113574356827004928173,0133809553768366080,CBP Karmayogi,Cbp_static_test,Course,"","","","",01:00:00,3.0,2022-07-05,"",Retired,5,0,Reviewed,2024-02-28 02:03:31 AM
do_1135762954125066241148,0134801498081607683527,National Academy of Direct Taxes NADT,",,,,,,,,,,,,",Course,"","","","",00:00:00,"","",2022-07-11,Retired,0,"","",2024-02-28 02:03:31 AM
do_113620442052214784150.img,013618933546754048361,Government e Market Place(GeM),Mode of Procurement & Procurement Processes,Course,"","","","",02:11:49,"",2022-09-22,"",Retired,26,"",SentToPublish,2024-02-28 02:03:31 AM
do_113728474865631232137,0135346646711500804337,Bharat Sanchar Nigam Limited(BSNL),Basics of NIB Equipments BNG RPR and OCLAN,Course,"","","","",00:35:40,4.631500742942051,2023-03-07,"",Live,3,3340,SentToPublish,2024-02-28 02:03:31 AM
do_1137349302907207681281,0133872821604761600,Institute of Secretariat Training and Management,Assessment for Principal Private Secretaries,Course,"","","","",00:00:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1137397943450583041306,01341081529829785612,Ministry of Rural Development,Construction and Quality Control of Flexible and Rigid Pavements,Course,"","","","",06:20:00,4.75,2023-02-28,"",Retired,13,29,SentToPublish,2024-02-28 02:03:31 AM
do_113795852890071040145,01365658380813107233,Defence Headquarters Training Institute (DHTI),COMPLAINTS HANDLING POLICY,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_1138077193293660161163,0136853192625111042479,Centre for Development of Advanced Computing (C-DAC),Basic Courseware on Information Security Awareness for Govt. Employees,Course,"","","","",03:11:58,"","","",Draft,0,"",InReview,2024-02-28 02:03:31 AM
do_113829161015566336171,0138078359387013121021,Indian School of Business,Insights from Data for Policy,Course,"","","","",05:19:30,4.684210526315789,2023-07-17,"",Live,38,304,SentToPublish,2024-02-28 02:03:31 AM
do_113839577283510272184,0135346646711500804337,Bharat Sanchar Nigam Limited(BSNL),GSM Frame Structure,Course,"","","","",00:51:52,4.739583333333333,2023-07-22,"",Live,3,558,SentToPublish,2024-02-28 02:03:31 AM
do_1138431041701724161194,01367928902285721657,Central Ground Water Board (CGWB),ATAL BHUJAL YOJANA,Course,"","","","",01:51:54,4.52991452991453,2023-08-01,"",Live,13,662,SentToPublish,2024-02-28 02:03:31 AM
do_113847397410144256167,013662683951005696787,"National Telecommunications Institute for Policy Research, Innovation and Training (NTIPRIT)",Artificial Intelligence in Disaster Management,Course,"","","","",00:50:00,4.514450867052023,2023-09-12,"",Live,2,628,Reviewed,2024-02-28 02:03:31 AM
do_113855174011518976146,0133809553768366080,CBP Karmayogi,program management basics,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_11387130231800627213_rc,0133809553768366080,CBP Karmayogi,moderated course,Course,"","","","",01:00:31,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113881333396684800147,01386650283604377619857,UpGrad,Course title Test,Course,"","","","",00:06:55,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1138906476711034881205,0133872821604761600,Institute of Secretariat Training and Management,Training Programme  for Superintendents of NAI (Week 2),Program,"","","","",06:05:05,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_1138956035967877121195,013616592545947648401,Sashastra Seema Bal (SSB),Operating System Installation,Course,"","","","",00:31:38,4.434461805555555,2023-10-03,"",Live,6,34995,SentToPublish,2024-02-28 02:03:31 AM
do_1139034506927144961118,0134913087249776646170,Ministry of Mines,Introduction to Ministry of Mines - Government of India,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113991913389334528175,01365655859793100829,Centre for Development of Telematics (C-DOT),5G - ICCTEP,Course,"","","","",04:00:00,"","","",Review,0,"",Reviewed,2024-02-28 02:03:31 AM
do_1134864274169774081392.img,0134001680852664321,Capacity Building Commission,AI for Governance : An Introduction,Course,"","","","",02:30:00,"",2022-04-08,"",Retired,30,"",Reviewed,2024-02-28 02:03:31 AM
do_1135126142358978561128,0133809553768366080,CBP Karmayogi,Flipbook 09 April 2022,Course,"","","","",01:23:00,"","",2022-10-18,Retired,0,"",InReview,2024-02-28 02:03:31 AM
do_11362086927612313619,0135346646711500804337,Bharat Sanchar Nigam Limited(BSNL),Broadband Access Network,Course,"","","","",00:45:00,"","",2022-09-09,Retired,0,"",InReview,2024-02-28 02:03:31 AM
do_11364010818793472011318,0135997900135055367644,Defence Accounts Department (DAD),Budgetary System in Government,Course,"","","","",45:00:00,"","",2022-11-23,Retired,0,"","",2024-02-28 02:03:31 AM
do_113692366716493824168,013417187944456192130,NTIPRIT,Test12345,Course,"","","","",00:09:51,"","",2023-01-05,Retired,0,"","",2024-02-28 02:03:31 AM
do_1138312281341870081126,0136364025461473287707,Microsoft,Project management,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_113853189660409856164,01341081529829785612,Ministry of Rural Development,Maintenance of Rural-Roads Road Asset  Management and Budgeting,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_1138935244666552321276,0135346646711500804337,Bharat Sanchar Nigam Limited(BSNL),Introduction to Blockchain,Course,"","","","",00:40:25,"","","",Draft,0,"",InReview,2024-02-28 02:03:31 AM
do_113918138282500096138,0133872821604761600,Institute of Secretariat Training and Management,अनुशासनात्मक कार्यवाही में उपस्थित अधिकारी की भूमिका,Course,"","","","",00:20:00,"","","",Draft,0,"","",2024-02-28 02:03:31 AM
do_113942240106905600139,013618933546754048361,Government e Market Place(GeM),GeM क्रेता के लिए शुरुआती पाठ्यक्रम,Course,"","","","",03:06:00,"","","",Draft,0,"",InReview,2024-02-28 02:03:31 AM
do_1139663543427072001101,0134001680852664321,Capacity Building Commission,xxxxxxxxxx,Course,"","","","",00:00:00,"","","",Retired,0,"","",2024-02-28 02:03:31 AM
do_1134130182312181761358,0133782666818437120,iGoT,Rural Postal Life Insurance,Course,"","","","",00:46:00,"","",2021-12-06,Retired,0,"","",2024-02-28 02:03:31 AM
do_1134187721375989761493,01341289657531596898,Ministry of Agriculture and Farmers Welfare,PM KISAN Scheme,Course,"","","","",00:50:00,"","","",Draft,0,"",InReview,2024-02-28 02:03:31 AM
do_1134659465319137281130,013417196267282432142,Department of Water Resources River Development and Ganga Rejuvenation,Gender Mainstreaming,Course,"","","","",00:00:00,"","",2022-02-07,Retired,0,"","",2024-02-28 02:03:31 AM
do_11350987908755456014,01341081529829785612,Ministry of Rural Development,Technology Initiatives in Rural Roads(Locally Available Materials),Course,"","","","",00:00:00,"","",2022-11-21,Retired,0,"","",2024-02-28 02:03:31 AM
do_113535249281441792116,0134568228588257282,Ministry of Railways,PERSONAL SAFETY OF TRACK MAINTAINERS,Program,"","","","",00:00:00,"","",2022-05-26,Retired,0,"","",2024-02-28 02:03:31 AM
do_11356506447165030418,0134568228588257282,Ministry of Railways,The Rail Karmayogi Program,Course,"","","","",06:41:00,4.666666666666667,2023-09-08,"",Live,46,77,Reviewed,2024-02-28 02:03:31 AM
do_1135847792024535041205,013568638827937792416,National Institute of Communication Finance,Project Management,Course,"","","","",01:25:00,"","","",Retired,0,"",InReview,2024-02-28 02:03:31 AM
do_1136356953518653441832,0136045931518525447690,Indian Council of Forestry Research and Education,Butterfly Diversity and Identification,Course,"","","","",01:30:00,"","","",Draft,0,"",InReview,2024-02-28 02:03:31 AM
do_113669008506511360182,0136045931518525447690,Indian Council of Forestry Research and Education,Nursery Techniques,Program,"","","","",00:00:00,"","",2022-11-28,Retired,0,"","",2024-02-28 02:03:31 AM
do_1138213314658304001358,01364991683959193671,The Art of Living,Stress Management,Course,"","","","",00:08:12,"","","",Retired,0,"",InReview,2024-02-28 02:03:31 AM
